photo_path,command,status_message
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113230_barrel.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113230_barrel.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113230_barrel.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113631_upstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113631_upstream.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113631_upstream.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113706_outlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113706_outlet.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113706_outlet.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113805_downstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113805_downstream.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900026/TimePhoto_20231003_113805_downstream.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124731_road.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124731_road.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124756_upstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124756_upstream.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124816_inlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124816_inlet.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124820_outlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124820_outlet.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124827_downstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/20231003_124827_downstream.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/no_photo_barrel.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/no_photo_barrel.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900027/no_photo_barrel.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112515_road.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112515_road.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112517_barrel.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112517_barrel.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112522_upstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112522_upstream.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112531_inlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112531_inlet.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112533_outlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112533_outlet.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112539_downstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900028/20231003_112539_downstream.JPG,    1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114229_road.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114229_road.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114229_road.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114315_barrel.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114315_barrel.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114315_barrel.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114329_inlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114329_inlet.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114329_inlet.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114351_upstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114351_upstream.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114351_upstream.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114433_downstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114433_downstream.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114433_downstream.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114452_outlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114452_outlet.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900030/TimePhoto_20231005_114452_outlet.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_171517_inlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_171517_inlet.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_171517_inlet.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_171551_barrel.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_171551_barrel.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_171551_barrel.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_171719_upstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_171719_upstream.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_171719_upstream.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_172225_road.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_172225_road.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_172225_road.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_173048_outlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_173048_outlet.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_173048_outlet.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_173308_downstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_173308_downstream.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900043/TimePhoto_20231003_173308_downstream.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163258_road.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163258_road.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163258_road.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163405_downstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163405_downstream.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163405_downstream.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163454_outlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163454_outlet.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163454_outlet.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163613_inlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163613_inlet.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163613_inlet.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163624_barrel.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163624_barrel.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163624_barrel.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163944_upstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163944_upstream.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900050/TimePhoto_20231003_163944_upstream.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900052/TimePhoto_20231003_152526_road.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900052/TimePhoto_20231003_152526_road.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900052/TimePhoto_20231003_152526_road.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900052/TimePhoto_20231003_152729_outlet.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900052/TimePhoto_20231003_152729_outlet.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900052/TimePhoto_20231003_152729_outlet.JPG;     1 image files updated
/Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900052/TimePhoto_20231003_152738_downstream.JPG,perl /Library/Frameworks/R.framework/Versions/4.4-arm64/Resources/library/exifr/exiftool/exiftool.pl -all= -overwrite_original /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900052/TimePhoto_20231003_152738_downstream.JPG,Warning: ICC_Profile deleted. Image colors may be affected - /Users/airvine/Library/CloudStorage/OneDrive-Personal/Projects/submissions/PSCIS/2023/fraser/photo_meta_rm/phase1/13900052/TimePhoto_20231003_152738_downstream.JPG;     1 image files updated
