area,waterbody,gazetted_name,local_name_1,local_name_2,analysis_yr,species,natural_adult_spawners,natural_jack_spawners,natural_spawners_total,adult_broodstock_removals,jack_broodstock_removals,total_broodstock_removals,other_removals,total_return_to_river,enumeration_methods,adult_presence,jack_presence,start_dtt,end_dtt,natural_adult_females,natural_adult_males,effective_females,weighted_pct_spawn,watershed_cde,waterbody_id,population,run_type,stream_arrival_dt_from,stream_arrival_dt_to,start_spawn_dt_from,start_spawn_dt_to,peak_spawn_dt_from,peak_spawn_dt_to,end_spawn_dt_from,end_spawn_dt_to,accuracy,precision,index_yn,reliability,estimate_stage,estimate_classification,no_inspections_used,estimate_method,created_dtt,updated_dtt,act_id,pop_id,gfe_id
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1982,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,805000,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1983,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,804993,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1965,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919545,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1996,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,22-OCT-03,NA,34741553,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1995,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,09-AUG-05,09-AUG-05,1136925458,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,2003,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,09-AUG-05,09-AUG-05,150204934,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1973,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,944909,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1961,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919579,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1980,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919533,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1980,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919530,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1996,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,22-OCT-03,NA,97476286,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1971,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,944879,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1966,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919551,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1972,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,944854,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1978,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919525,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1973,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,804985,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1984,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919538,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,2004,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NOT INSPECTED,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,09-AUG-05,09-AUG-05,867150744,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1988,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,991579,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1970,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,804990,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1962,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919577,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1956,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919608,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1988,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,991576,41338,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1969,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919599,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,2002,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NOT INSPECTED,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,04-APR-03,04-APR-03,1564881320,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1977,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,804966,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1980,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919529,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1964,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919548,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1965,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919540,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1958,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919565,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1963,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919572,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1960,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919561,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1979,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919535,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1967,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919589,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1963,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919570,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1963,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919571,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1976,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,804969,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1955,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919605,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1961,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919580,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1987,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,991574,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,2001,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,22-OCT-03,NA,57895853,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1965,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Sockeye Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919544,41330,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1968,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919587,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1958,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919564,41338,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1981,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919527,41338,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1983,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,804996,41338,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1953,Coho,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,15-OCT-53,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,949296,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1988,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,991578,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1972,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,944877,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1998,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,22-OCT-03,NA,68655944,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1986,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,925987,41334,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1993,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,923791,41338,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1970,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919595,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1969,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Coho,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919600,41332,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1985,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek Chum,FALL,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,925995,41336,1357
25,BANCROFT CREEK,BANCROFT CREEK,NA,NA,1962,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,930-507400-39700-00000-0000-0000-000-000-000-000-000-000,00000CLAY,Bancroft Creek (Tahsis) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,919584,41334,1357
